Name,Comment,Date
Phateuk,"I was having a look at these a while ago and could be had for £35k AUC, now £40k seems to be the baseline ","June 28, 2021"
Billy_Whizzzz,"I have had one since 2019, the longest I’ve had any M car. It’s a rebadged fast work hack. The engine is curiously characterless, the steering inert and it looks like sh*T but I really like it as a daily. It works for me as I realised M cars aren’t special enough for ‘high day and holiday’ cars and are best being used for the daily grind in an entirely unromantic way. I like the boot space, ground clearance, 4wd and it’s fast, comfortable and utterly anonymous. Not much more than that. I hope the newer one has the torque curve improved, but that’s about it. Maybe the article tells us that but I find John’s prose unreadable so not sure. ","April 15, 2022"
GTEYE,"The advert feed under the article flashed up various used ones in the low to mid £50k’s for say a 69 plate.That sums up what I was thinking, you’d be brave to buy one of these at £90k. It seems it’s a fairly mediocre M car and the market agrees, if they depreciate that much in “this” market…. ","April 15, 2022"
cerb4.5lee,"I've always liked these and the X5M, but for some reason I always feel that an SUV suits a diesel engine better. I think that ultimate performance is better suited to lighter and lower cars than an SUV arguably. ","April 15, 2022"
Flat-Patch,"I own a 21 plate, pre-LCI facelift. In summary, they're a fantastic bit of kit, but with two serious flaws, namely the firm suspension and lack of exhaust note. The latter is easily remedied, with a Remus or Akrapovic back box or system, but they start at £3k! The firm suspension is something you live with, and has got better since fitting Michelin PS4's (the OEM Conti's are garbage). The engine, box and build quality though, go some way to justify the price. They're bloody quick, stop well, handle fine (considering the mass), easily consume a family and furry friends, and not that common. Oh and until very recently, you could also get them on 2.9% APR PCP's, making them significantly cheaper on a monthly basis, than some of their direct rivals. ","April 15, 2022"
Baldchap,"Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me. ","April 15, 2022"
VR6 Eug,This sort of car does nothing for me. ,"April 15, 2022"
cerb4.5lee,"Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Obviously SUVs are very popular nowadays, but it will be interesting to see how the M3 Touring actually does sales wise. My personal viewpoint is that BMW have already missed the boat by taking ages to actually bring the M3 Touring to the market. However it is good to have the choice though I think.I think that I'd go for the M3 Touring over this(I liked the E61 520d Touring I had apart from the crappy 4 cylinder engine it had under the bonnet), but my missus definitely wouldn't because she thinks that estates are seriously uncool. Baldchap said: ","April 15, 2022"
howardhughes,"Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.There's a saying 'Build it, and they will come' or rather ''Build it, and the mugs will come'Car manufactures swear by it. Baldchap said: ","April 15, 2022"
cayman-black,"£92k? I cant stop laughing, or perhaps I should be crying. ","April 15, 2022"
Billy_Whizzzz,"Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you. Baldchap said: ","April 15, 2022"
Ray_Aber,"I love the flowchart!The problem for me is that BMW have put an excellent drivetrain into a distinctly average car with - once again - clumsy front end styling. (What is it with BMW and their styling team these days?) I wouldn’t go so far as to say it’s ugly, but it’s certainly challenging. As the article says, why would you go for this when you can have the lithe, attractive and charismatic Jaguar F-Pace SVR? Or an M3 Touring (with an aftermarket facelift)? ","April 15, 2022"
jorders500,£92000ROFL ,"April 15, 2022"
jockthekipper,Ive just bought an M4 Competition XDrive Billy. It feels quite special to me.... ,"April 15, 2022"
Sevenman,"Baldchap said:That is my new favourite picture, I will be using that.Some people need the extra rough terrain capabilities of an SUV, but not many compared to sales.It's a matter of choice though, and they do seem popular. Caterham and Arial are still holding out though. Baldchap said: ","April 15, 2022"
anonymous-user,"Billy_Whizzzz said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you.if you spent much time on rutted tracks you wouldn't buy this Billy_Whizzzz said: Baldchap said: ","April 15, 2022"
Glasgowrob,"and as much as we all scoff and laugh and say the M3 is a far better car, this will probably outsell the M3. the masses want SUVS. and whilst it might share a lot of underpinnings its not an M3 so no idea why the constant comparisons its a totally different vehicle aimed at a completely different market. unfortunately that market has far higher demand than the one for hot estates ","April 15, 2022"
swanny71,Baldchap said: Baldchap said: ,"April 15, 2022"
Mr Beetroot,"BMW Boss to design department:Please make a really ugly carDesign department to BMW Boss:I think we have very much succeeded.I see a comment about it being a good daily, I get that, but you have to look at it every day. ","April 15, 2022"
BigChiefmuffinAgain,"Sevenman said:Baldchap said:That is my new favourite picture, I will be using that.Some people need the extra rough terrain capabilities of an SUV, but not many compared to sales.It's a matter of choice though, and they do seem popular. Caterham and Arial are still holding out though.BMW et al make them because people buy them. How the car handles round bends at speed is irrelevant. Owners just want a point and squirt car with a raised driving position and this fits the bill perfectly.It's not a Pistonheads product but sales of it do allow BMW to develop cars which are. We shouldn't be so quick to condemn. Sevenman said: Baldchap said: ","April 15, 2022"
Maccmike8,"Billy_Whizzzz said:I have had one since 2019, the longest I’ve had any M car. It’s a rebadged fast work hack. The engine is curiously characterless, the steering inert and it looks like sh*T but I really like it as a daily. It works for me as I realised M cars aren’t special enough for ‘high day and holiday’ cars and are best being used for the daily grind in an entirely unromantic way. I like the boot space, ground clearance, 4wd and it’s fast, comfortable and utterly anonymous. Not much more than that. I hope the newer one has the torque curve improved, but that’s about it. Maybe the article tells us that but I find John’s prose unreadable so not sure.Youve described it exactly the same way as I would except I also think it looks good. Would love this as by daily. Billy_Whizzzz said: ","April 15, 2022"
ducnick,"Just like the Porsche 911 as far as I can see… in so far as the base model is probably the best one. On softer suspension with higher profile tyres and a 2 litre diesel, the x3 makes a great case for itself as a relaxing, competent, well built, family load lugger with real buttons. My wife’s one is a better family car than the 5 series touring I used to own despite sharing many components including the drive train. Being higher up is a genuine advantage when loading kids etc.However… as a performance petrol car it makes absolutely zero sense to me. I would honestly given the option of this car vs a toyed up 3 litre diesel one, go for the oil burner. ","April 15, 2022"
Baldchap,"Billy_Whizzzz said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you.Calm down, it's only an amusing flowchart on an internet forum for driving enthusiasts. It's not like I touched your AWD settings knob. Billy_Whizzzz said: Baldchap said: ","April 15, 2022"
Wab1974uk,"I have a 2019 X3 M40i, and struggle to see why you would need 510bhp in an X3?Think most of the reviews I've seen came to the same conclusion. I guess it's for those who just want (not need) more power than is useful.Really don't like the new rear light cluster. ","April 15, 2022"
cerb4.5lee,"Wab1974uk said:Really don't like the new rear light cluster.I still can't make my mind up about them either. I was looking at an X3 30d the other week and I'm still not sure about them. I do think that this generation looks a bit better than previous generations overall though.I remember when the first generation X3 came out, and I thought that was a proper munter in comparison to the X5 at the time. Wab1974uk said: ","April 15, 2022"
Roma101,"ducnick said:Just like the Porsche 911 as far as I can see… in so far as the base model is probably the best one. On softer suspension with higher profile tyres and a 2 litre diesel, the x3 makes a great case for itself as a relaxing, competent, well built, family load lugger with real buttons. My wife’s one is a better family car than the 5 series touring I used to own despite sharing many components including the drive train. Being higher up is a genuine advantage when loading kids etc.However… as a performance petrol car it makes absolutely zero sense to me. I would honestly given the option of this car vs a toyed up 3 litre diesel one, go for the oil burner.That’s what we did (went for a 30d). Begrudgingly, it is a fantastic daily/family car. Want to swap it for an M3 Touring, but know (i) that would be a worse daily and (ii) that I would struggle to justify it financially. ducnick said: ","April 15, 2022"
nickfrog,"Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Choice. Because different people like different shapes of cars. I would prefer the SUV body functionally but I can see why others prefer an estate shape. Baldchap said: ","April 15, 2022"
nickfrog,"Baldchap said:Calm down, it's only an amusing flowchart on an internet forum for driving enthusiasts.I am sure those can have more than one car. Baldchap said: ","April 15, 2022"
HM-2,I really don't understand why you'd pick this over a Macan Turbo and a good fifteen grand plus back in your pocket. ,"April 15, 2022"
WY86,"GTEYE said:The advert feed under the article flashed up various used ones in the low to mid £50k’s for say a 69 plate.That sums up what I was thinking, you’d be brave to buy one of these at £90k. It seems it’s a fairly mediocre M car and the market agrees, if they depreciate that much in “this” market….On the 69 plate ones they did have a very big discount so actual price paid would be more like £65k. Even on my 21 plate X3m comp i got a £17.5k dealer contribution.For me its a perfect one car does all. Its very fast, lots of space and not super expensive to run as insurance was like £700, full tank about £90-£110 and only do about 5k miles a year.I would be tempted by an LCI in the future as an M3 touring will be £900-£1k a month car even with a big deposit where my x3m is about £500pm.Edited by WY86 on Friday 15th April 12:54 GTEYE said: Edited by WY86 on Friday 15th April 12:54 ","April 15, 2022"
southerndriver,HM-2 said:I really don't understand why you'd pick this over a Macan Turbo and a good fifteen grand plus back in your pocket.Probably because the Macan Turbo is no longer made. Better to compare with the latest Macan S which has the drivetrain from last year's GTS. Save £30k by buying the Porsche if you can restrain yourself on the options list. Only problem these days is the lead time on orders. HM-2 said: ,"April 15, 2022"
WokkaWokka,Two threads I’ve been on here today and they generally just descend into a your car is st and you’re a for making an individual choice.Some very weird people on Pistonheads. ,"April 15, 2022"
JackJarvis,"I like a quick SUV but the M40i has always seemed like the sweet spot in the range to me. Significantly cheaper, more comfortable suspension, more torquey engine and still plenty fast enough. Both are big, heavy SUVs that you're never going to track or drive at 10/10ths so (other than the attractive finance deals when they were launched) I don't see the point in the 'full fat' M. ","April 15, 2022"
Glenn63,"I’d take this over the m3 all day long, miles more practical (incoming m3 estate may match it) but still better ground clearance for parking in stty car parks when taking the dogs out etc and doesn’t look anywhere near as ridiculous as the m3 especially the ones spec’d with spoilers on top of spoilers. Debage this and it’s just another x3. ","April 15, 2022"
WY86,"JackJarvis said:I like a quick SUV but the M40i has always seemed like the sweet spot in the range to me. Significantly cheaper, more comfortable suspension, more torquey engine and still plenty fast enough. Both are big, heavy SUVs that you're never going to track or drive at 10/10ths so (other than the attractive finance deals when they were launched) I don't see the point in the 'full fat' M.Especially now the LCI M40i and M comp look pretty much identical apart from wheels and exhaust tips. JackJarvis said: ","April 15, 2022"
WY86,"JackJarvis said:I like a quick SUV but the M40i has always seemed like the sweet spot in the range to me. Significantly cheaper, more comfortable suspension, more torquey engine and still plenty fast enough. Both are big, heavy SUVs that you're never going to track or drive at 10/10ths so (other than the attractive finance deals when they were launched) I don't see the point in the 'full fat' M.Especially now the LCI M40i and M comp look pretty much identical apart from wheels and exhaust tips. JackJarvis said: ","April 15, 2022"
TyrannosauRoss Lex,"Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.You could do the same for an M3 touring instead of a 320d touring. There are benefits of an SUV over an estate car too, but clearly you don't know that. You might prefer an M3 touring, I would personally prefer an M3 touring, but it doesn't make me so blind to see why others would prefer an SUV. Baldchap said: ","April 15, 2022"
Pughmacher,I don’t get this article. Why spend so long saying it isn’t as good as an M3 comp? It wasn’t going to be surely? Then the last little bit about its rivals being better was where the meat of the article could’ve been. I would presume if I’m the market for such a car that knowing a bit more detail of how the subject stacks up against rivals would be good? ,"April 15, 2022"
B10,Horrid confection. What 'competition' is it supposed to be competing in? ,"April 15, 2022"
TyrannosauRoss Lex,B10 said:Horrid confection. What 'competition' is it supposed to be competing in?I feel sorry that you seem a little irate by the name of a car. B10 said: ,"April 15, 2022"
resolve10,"It's everything I hate in a car. Too big, too heavy, too powerful and you certainly won't ever get let ouf a junction in it. The running costs will be frighteningly high. Yet I find the idea of having one as a daily driver really appealing?! ","April 15, 2022"
WY86,"resolve10 said:It's everything I hate in a car. Too big, too heavy, too powerful and you certainly won't ever get let ouf a junction in it. The running costs will be frighteningly high. Yet I find the idea of having one as a daily driver really appealing?!Not that high, i also looked at a merc glc 63s amg and the insurance on that was £2,500.00. resolve10 said: ","April 15, 2022"
J-P,"Article is dumb - of course it's not as good as an M3. And there's no view as to whether it's any better than rivals (apart from the F-Pace SVR), but having owned a few JLR products, I'm never going back there. Terrible quality and generally shocking service.Also, having just bought one and having owned an X3 M40i before it, I would say that this is a superior car to the X3 M40i - yes it's quicker (a LOT quicker) but it also handles better, makes less road noise on bad surfaces and although people complain about it having a firm ride, I've no idea what they are talking about - the ride is absolutely fine. The GLC 63 AMG S i drove a few years ago had a far worse ride (but did sound epic). I notice that the test car had Continental Sport Contact tyres, mine has the Michelin Pilot Sport 4 S, not sure if that makes a difference or not? But mine both handles and rides really well.I did like the creamy smoothness of the X3 M40i but this car sounds fine too! Better than the Macan Turbo I drove but sure not as good as the GLC 63 AMG S. It doesn't handle as well as the Porsche but it's not a million miles off and I paid nothing like £90k for mine (and wouldn't have). My car was considerably less than that with options.Edited by J-P on Friday 15th April 16:55 Edited by J-P on Friday 15th April 16:55 ","April 15, 2022"
arcticnick,"TyrannosauRoss Lex said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.You could do the same for an M3 touring instead of a 320d touring. There are benefits of an SUV over an estate car too, but clearly you don't know that. You might prefer an M3 touring, I would personally prefer an M3 touring, but it doesn't make me so blind to see why others would prefer an SUV.Just compared the X3M Competition to the current RS4 on Howmanyleft. Around 749 RS4s taxed at the moment, Vs roughly double that many X3M's. Interesting!(I'm waiting for the M3 Touring) TyrannosauRoss Lex said: Baldchap said: ","April 15, 2022"
cerb4.5lee,B10 said:Horrid confection. What 'competition' is it supposed to be competing in?The traffic light GP!Well that is the competition that I'd be in if I had one! B10 said: ,"April 15, 2022"
ghost83,I do love the new x3 But I’d spec the 30d or at most the m40d I think 86-90k is a bit silly!At that price point there are far nicer vehicles ,"April 15, 2022"
ducnick,SUVs should be practical and comfortable beforeBeing fast. For me the pick of the bmw range at the moment is the x5 45e…. But you don’t get the mega discounts on those. The x3 m comp seems to be heavily discounted. ,"April 15, 2022"
TyrannosauRoss Lex,ducnick said:SUVs should be practical and comfortable beforeBeing fast. For me the pick of the bmw range at the moment is the x5 45e…. But you don’t get the mega discounts on those. The x3 m comp seems to be heavily discounted.Does the same apply to estate cars too? ducnick said: ,"April 15, 2022"
Water Fairy,"resolve10 said:It's everything I hate in a car. Too big, too heavy, too powerful and you certainly won't ever get let ouf a junction in it. The running costs will be frighteningly high. Yet I find the idea of having one as a daily driver really appealing?!This ^ resolve10 said: ","April 15, 2022"
TwigtheWonderkid,"J-P said:Article is dumb - of course it's not as good as an M3.Whether any car is ""as good"" as another car is largely dependent on the driver's requirements. If you absolutely need 7 seats, a Vauxhall Zafira is a better car than an M3. J-P said: ","April 15, 2022"
Nicks90,"Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.You forgot one extra branch on that diagram'but i still want one' - 'why?' - 'to show everyone my bank account / willy / job / life is bigger and better than yours'It's a car that just screams overpaid London tosspot or WAG.Having driven bmws ending in 40i, I cannot think of any reason why you would need this in a car so unfit for being a ""SPORTSCAR"". it's not in any way shape or form more usable than the 40i and therefore the idea that this is needed is just plain vanity. Baldchap said: ","April 15, 2022"
cerb4.5lee,"ducnick said:For me the pick of the bmw range at the moment is the x5 45e….I was really disappointed with the X5 45e when I test drove it(but I loved the X5 4.8iS that I had years ago though), and I'd personally take the 30d/40d/50d over it all day everyday.I was genuinely surprised why the X5 45e gets so many great reviews to be fair, and for me the hybrid set up has just turned it into a very dull and very heavy car to drive. It didn't feel very BMW to me. ducnick said: ","April 15, 2022"
TyrannosauRoss Lex,"Nicks90 said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.You forgot one extra branch on that diagram'but i still want one' - 'why?' - 'to show everyone my bank account / willy / job / life is bigger and better than yours'It's a car that just screams overpaid London tosspot or WAG.Having driven bmws ending in 40i, I cannot think of any reason why you would need this in a car so unfit for being a ""SPORTSCAR"". it's not in any way shape or form more usable than the 40i and therefore the idea that this is needed is just plain vanity.I'm sure someone thinks the same of a 40i owner when a 30i is more than enough. I guess nobody should ever have anything remotely high performance because you said so?I don't think you'll find anyone who thinks they NEED something like this, is it a problem to you that someone might, you know, just want it? And who are you to say they're overpaid?! do you think the same of anyone who drives a car of similar, or higher value? I think the fact you think that people buy these because they want to express their bank balance or genital size says more about you than anyone else. Nicks90 said: Baldchap said: ","April 15, 2022"
Glenn63,"Nicks90 said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.You forgot one extra branch on that diagram'but i still want one' - 'why?' - 'to show everyone my bank account / willy / job / life is bigger and better than yours'It's a car that just screams overpaid London tosspot or WAG.Having driven bmws ending in 40i, I cannot think of any reason why you would need this in a car so unfit for being a ""SPORTSCAR"". it's not in any way shape or form more usable than the 40i and therefore the idea that this is needed is just plain vanity.I see literally hundreds of cars a day that cost more than this and I never once think any of those things, your comment says more about you than it does the buyer of these. Nicks90 said: Baldchap said: ","April 15, 2022"
Nicks90,"Wow, 2 negative comments and both only referencing money! That time of the month is it? or are you just sensitive to people commenting about the desire to buy an expensive car to show off what they perceive as wealth - which from my personal experience of people I am unfortunate enough to know is NOT the case. Nothing like trying to make a public statement of your supposed standing in the equity pecking order than to splurge money you don't really have or can't really afford on something so publicly visible.Its like those gold plated iPhones, about as useful as a normal iPhone (we'll durrrr), but just makes you look like a wannabe.Anyway, I digress. I have no issue with people spending their money on Bentley or other stupendously expensive cars. Each to their own, but this is a public forum where we express our personal opinions and if mine has got you butt hurt, unlucky. ","April 15, 2022"
TyrannosauRoss Lex,"Nicks90 said:Wow, 2 negative comments and both only referencing money! That time of the month is it? or are you just sensitive to people commenting about the desire to buy an expensive car to show off what they perceive as wealth - which from my personal experience of people I am unfortunate enough to know is NOT the case. Nothing like trying to make a public statement of your supposed standing in the equity pecking order than to splurge money you don't really have or can't really afford on something so publicly visible.Its like those gold plated iPhones, about as useful as a normal iPhone (we'll durrrr), but just makes you look like a wannabe.Anyway, I digress. I have no issue with people spending their money on Bentley or other stupendously expensive cars. Each to their own, but this is a public forum where we express our personal opinions and if mine has got you butt hurt, unlucky.Mainly because that's what you talked about, plus I did mention some of the other things you talked about. Nicks90 said: ","April 15, 2022"
Spleen,"As a long time BMW fanboy I was quite intrigued by one of these and my first test drive was enlightening, silly fast, quite a chuckle and entirely capable of carrying all manner of stuff but the ride, dear God that ride. It was worse than the A3 3.2 S-line I had once and that was horrific. Fair play if you can live with it, I couldn't. Too much of a compromise. ","April 15, 2022"
Crumpet,"Nicks90 said:Wow, 2 negative comments and both only referencing money! That time of the month is it? or are you just sensitive to people commenting about the desire to buy an expensive car to show off what they perceive as wealth - which from my personal experience of people I am unfortunate enough to know is NOT the case. Nothing like trying to make a public statement of your supposed standing in the equity pecking order than to splurge money you don't really have or can't really afford on something so publicly visible.Its like those gold plated iPhones, about as useful as a normal iPhone (we'll durrrr), but just makes you look like a wannabe.Anyway, I digress. I have no issue with people spending their money on Bentley or other stupendously expensive cars. Each to their own, but this is a public forum where we express our personal opinions and if mine has got you butt hurt, unlucky.But you referenced money. You basically suggested that the only reason to buy one is for showing off. And while you’re clearly entitled to your own opinion you are, in fact, wrong. It’s just coming across as jealousy.We’re a one car household. My wife will only drive ‘high up’ SUVs. I want a V8 because I really, really like the noise they make (I’ve not been without one for nearly 20 years now). I also want something really fking fast that can also do comfortable at the twist of a dial. So we’ve now got an F-Pace SVR because it’s one of a handful of cars that meet our requirements. It’s most definitely not for ‘willy waving’ - not that you’ll believe that, obviously.As for the X3M having too much power; well it’s less than 300bhp per ton, I’d say it’s a bit short but obviously others will disagree.The X3M, while not for me, will fit the requirements for many people out there. Some of them may even be willy wavers. Nicks90 said: ","April 15, 2022"
nickfrog,"Nicks90 said:I have no issue with people spending their money on Bentley or other stupendously expensive cars.You clearly have. At least be consistent with your own opinions, however sweeping and based on prejudice they are. Nicks90 said: ","April 15, 2022"
smilo996,"So having compromised and diluted the M so far that it is just a sort of trim level, BMW not want to do the same to the M3.Sad to see and sad to see people driving these automotive muppets. ","April 15, 2022"
Billy_Whizzzz,"Baldchap said:Billy_Whizzzz said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you.Calm down, it's only an amusing flowchart on an internet forum for driving enthusiasts. It's not like I touched your AWD settings knob.Oh, forgive me. FWIW I couldn’t be calmer. Just thought you’d asked who’d buy this polished turd so I replied. Nothing to do with the flowchart. Bit silly asking something if you don’t want replies. Baldchap said: Billy_Whizzzz said: Baldchap said: ","April 16, 2022"
Sam.F,Currently showing a deposit contribution of £14205.50 before negotiation so although BMW UK have priced it at £86k they obviously realise that's more than it's worth.I'm in two minds about them as one would suit me from some perspectives but other aspects I didn't like. When it came down to it I wanted a V8 and better ride so I bought an M550i which at the time was a similar deal. ,"April 16, 2022"
Billy_Whizzzz,"Nicks90 said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.You forgot one extra branch on that diagram'but i still want one' - 'why?' - 'to show everyone my bank account / willy / job / life is bigger and better than yours'It's a car that just screams overpaid London tosspot or WAG.Having driven bmws ending in 40i, I cannot think of any reason why you would need this in a car so unfit for being a ""SPORTSCAR"". it's not in any way shape or form more usable than the 40i and therefore the idea that this is needed is just plain vanity.Lol. Where is anyone calling it a sports car? And I have one because it was cheaper than a .40 to buy. And it doesn’t shriek anything - it’s a debadged very muddy daily hack to which no one has given a second glance ot a second thought. Nicks90 said: Baldchap said: ","April 16, 2022"
Cold,"Baldchap said:on an internet forum for driving enthusiasts.Wait, when did this happen? Are you cross posting from another forum?PH is all about the vehicle aesthetics, perceived type of driver and some weird pseudo-psychology about wealth and affordability of cars.Driving enthusiasts on PH? Hilarious. Baldchap said: ","April 16, 2022"
nickfrog,"smilo996 said:So having compromised and diluted the M so far that it is just a sort of trim level, BMW not want to do the same to the M3.Sad to see and sad to see people driving these automotive muppets.Not diluted at all IME. Not like a trim level at all either.They've kept the M ethos pretty much where it always was.No idea where you get your opinion from. Any rationale behind it? smilo996 said: ","April 16, 2022"
WY86,"Billy_Whizzzz said:Oh, forgive me. FWIW I couldn’t be calmer. Just thought you’d asked who’d buy this polished turd so I replied. Nothing to do with the flowchart. Bit silly asking something if you don’t want replies.Let them hate, i quite like not seeing many X3ms on the road, at the end of the day its a fast, well equipped, practical car. Some of these lot on here are still pissed car makers no longer offer manual chokes!! Billy_Whizzzz said: ","April 16, 2022"
Twinair,"jockthekipper said:Ive just bought an M4 Competition XDrive Billy. It feels quite special to me....Heeyyy…!! jockthekipper..!! I just bought one too. What spec did you get? What colour?! I got (what I thought) was a great deal - even in ‘this’ market…I handed back my M2C manual, which I do miss & will miss, for lots of reasons, but I must say the pace of this M4Cx is absurd, it takes me ‘back in time’ to the Subaru STI ownership - it’s a bonkers bit of kit, across country on the roads I drive on, it’s devastating. A touch wide - yep, you notice the mass - yep. But that ‘boosty’ power and relentless surge - is great fun. I am loving it so far. São Paulo - with Yas Marina blue inside :-)) jockthekipper said: ","April 16, 2022"
