Name,Comment,Date
PhantomPH,"Article said:Still, the vast majority of UK buyers will be having the diesel anywayWill we, tho? Whilst that might have been true even last week, the fact that there is massive 'diesel bad' rhetoric ATM and increased charges in London and potential bans elsewhere, I am not so sure.To me (I know it's an Alfa...), the petrol engine might be the right option. It's fast enough without being intrusive. Remember that this car is unlikely to be revved out to the max all the time. In this sector (non-halo model) I would imagine the petrol engine's key playing card is it's refinement. Can I go fast without loads of noise and fuss and.... Article said: ","February 28, 2017"
DUMBO100,"I quite like it and the review sounds promising, the big issue that Alfa faces with their new models is residual values which are still quite low against their competitors, most of these cars will be leased or pcp' d weak residuals means higher monthly payments. You could have a Porsche Macan for not that much more per month, the car might be good but they need to offer attractive financial packages to sell in big numbers ","February 28, 2017"
wemorgan,"TurboHatchback said:Woop, yet another ugly jacked up uncomfortable 4cyl diesel hatchback. I know they have to build one as the market gets what the market wants and it sounds like they've done the best job they could given the stupid requirements but why people want this sort of rubbish mystifies me.Because not every one is the same as you. It's quite simple. TurboHatchback said: ","February 28, 2017"
TurboHatchback,"Woop, yet another ugly jacked up uncomfortable 4cyl diesel hatchback. I know they have to build one as the market gets what the market wants and it sounds like they've done the best job they could given the stupid requirements but why people want this sort of rubbish mystifies me. ","February 28, 2017"
Spoof,"In normal conditions the Q4 all-wheel drive system is 100 per cent rear drive, with up to 50 per cent able to go forwards; without any slippery surfaces to test this on, there was little impression of power being directed around on this drive. 'Surefooted' is probably what you would call it.Must have been that 'high grip' snow... ","February 28, 2017"
great_kahn,"An acceptable alternative to the repugnant Bavarian Sierra brigade, and with Range Rovers now only purchased by sweaty stressed middle aged women, this could be a winner. ","February 28, 2017"
Summit_Detailing,"Looks sharp, will await the full UK road test verdict.Why would you buy a Levante over this I'm not sure but each to their own.Chris ","February 28, 2017"
Matt Bird,"Guvernator said:I'm interested in this car for the OH but do have a few concerns1) ""UK buyers will mostly buy the diesel""? Why make statements like this when diesel is obviously on the way out, in fact why are manufacturers making new diesels at all when the political tide is obviously changing? I know this applies to other manufacturers too but they at least seem to be releasing hybrid versions of their popular ranges now.2) What size is this? The article compares it from everything from an F-pace (pretty huge) to an X3 (pretty small). I wasn't sure what size segment this SUV was aimed at previously and after this article, I'm still non the wiser.3) Great point made above on residuals, Alfa need to back these with proper finance deals so the monthly figures are attractive. If they don't prop up the usually woeful Alfa depreciation somehow or make the list price cheaper than it's rivals, people will just go and buy the Macan or the Evoque instead, both of which have outstanding residuals in their class.Sorry! Stelvio is 4680mm long, 1670mm high and 2160mm wide. X3 is 4657/1678/1881 (suspect width is without mirrors here) and F-Pace is 4731/1667/1936 (again I think without mirrors). Alfa made no mention of hybrids at all and has clearly invested a lot in the diesel here, with a focus still on it. That there will be a 180hp version with two-wheel drive in time suggests that will be pitched as the eco version.Matt Guvernator said: ","February 28, 2017"
nickfrog,"Motormatt said:nickfrog said:Kitchski said:You don't need to convince me as to why you bought a particular car chief, it's your money, your choice! I personally don't see the advantages of an SUV over a normal estate car. You obviously do. We can leave it there, it doesn't need elaboratingNot trying to convince you. You can't see the benefits compared to an estate - I can't see ANY benefits that an estate would have compared to an SUV. But remember you're the one elaborating with a bizarre collection of obsolete clichés at 14.00, so I am quite happy to leave it there.Without wanting to inflame this debate any further, I know we are now living in a new world of 'Alternative Facts' and it may be true to say that you cant see any benefits of an SUV over an Estate. However, in the real world of real facts with their basis in real science, surely you cannot dispute that (in relation to a similarly powered and priced SUV alternative) an estate would:be lighter,have a lower COG,have better performancebe more aerodynamicgive better economybe dynamically superior as a result of the above.Unless you don't see any of these things as benefits?Fair comments but I take the Megane RS for track days or spirited driving, that's my alternative fact for you. For family transport at 3/10ths, the added lat grip and sharper handling afforded by a lower COG would be of zero impact in the real world of real facts based on real science. Our Tiguan is actually a surprisingly good handler despite the high COG, I blame the quality kinematics and tyres for that. Performance of the 2.0 TDI 150 is ample : on the road I find that the limiting factors are line of sight, traffic and licence preservation. Granted, MPG is probably 5mpg worse than an equivalent estate. But then again superior residuals more than offset that.So zero real world downsides and loads of real world benefits (comfy ride, easier access, better visibility, smaller physical footprint). For family use, the choice is simple, despite the ghastly image and the PH scienceEdited by nickfrog on Tuesday 28th February 17:33 Motormatt said: nickfrog said: Kitchski said: Edited by nickfrog on Tuesday 28th February 17:33 ","February 28, 2017"
Motormatt,"nickfrog said:Motormatt said:nickfrog said:Kitchski said:So zero real world downsides and loads of real world benefits (comfy ride, easier access, better visibility, smaller physical footprint). For family use, the choice is simple, despite the ghastly image and the PH scienceEdited by nickfrog on Tuesday 28th February 17:32Agreed, your list of real world benefits is exactly the reason we have a Cactus, when carting kids about and shopping is the main priority, it simply does those things better than an estate car, and I'm sure the Stelvio will be purchased for the same reasons. nickfrog said: Motormatt said: nickfrog said: Kitchski said: Edited by nickfrog on Tuesday 28th February 17:32 ","February 28, 2017"
frankenstein12,"Summit_Detailing said:Looks sharp, will await the full UK road test verdict.Why would you buy a Levante over this I'm not sure but each to their own.ChrisIts not surprisung to me at all though that Americans in particular seem to love the styling of the Levante though.Most cars now are tailored to suit the American car buyer and the average American these days wouldn't know good car design if it slapped them in the face with an ""Awesome"" stick.I have no idea where the americans went wrong. They used to have such incredible flair and drama and now they design mostly fking hideous monsters and everyone seems willing to do the same to sell cars to them. Summit_Detailing said: ","February 28, 2017"
037,"When was the last time you saw a woman driving an estate car? They simply don't like them and would choose any SUV over an estate. The argument goes on and on yet many of the SUV cars are driven by women who, guess what, don't care about COG or a slight improvement in MPG.Enjoy your Passat estates while you can. ","February 28, 2017"
numtumfutunch,"Having owned an Alfasud and immediately got on first name terms with my local garage and auto electrician I feel qualified to be a bit judgemental about AlfasThis looks great and the name is uber cool but would you really buy one over an F Pace?Most people wouldnt as the Alfa baggage is enormous and consequently residuals will be abysmalAs a consequence PCP deals will be awful, lease deals similarly dreadful apart from the odd loss leader to get numbers on the road and anyone paying for one with their own money should be immediately sent to BroadmoorIt will be a sales disaster over here - no mistakeThat doesnt stop me wanting one thoughAnd my Sud is still one of my favourite ever cars although it must be long dead nowSigh.................. ","February 28, 2017"
velocemitch,"nickfrog said:Motormatt said:nickfrog said:Kitchski said:You don't need to convince me as to why you bought a particular car chief, it's your money, your choice! I personally don't see the advantages of an SUV over a normal estate car. You obviously do. We can leave it there, it doesn't need elaboratingNot trying to convince you. You can't see the benefits compared to an estate - I can't see ANY benefits that an estate would have compared to an SUV. But remember you're the one elaborating with a bizarre collection of obsolete clichés at 14.00, so I am quite happy to leave it there.Without wanting to inflame this debate any further, I know we are now living in a new world of 'Alternative Facts' and it may be true to say that you cant see any benefits of an SUV over an Estate. However, in the real world of real facts with their basis in real science, surely you cannot dispute that (in relation to a similarly powered and priced SUV alternative) an estate would:be lighter,have a lower COG,have better performancebe more aerodynamicgive better economybe dynamically superior as a result of the above.Unless you don't see any of these things as benefits?Fair comments but I take the Megane RS for track days or spirited driving, that's my alternative fact for you. For family transport at 3/10ths, the added lat grip and sharper handling afforded by a lower COG would be of zero impact in the real world of real facts based on real science. Our Tiguan is actually a surprisingly good handler despite the high COG, I blame the quality kinematics and tyres for that. Performance of the 2.0 TDI 150 is ample : on the road I find that the limiting factors are line of sight, traffic and licence preservation. Granted, MPG is probably 5mpg worse than an equivalent estate. But then again superior residuals more than offset that.So zero real world downsides and loads of real world benefits (comfy ride, easier access, better visibility, smaller physical footprint). For family use, the choice is simple, despite the ghastly image and the PH scienceEdited by nickfrog on Tuesday 28th February 17:33This is pretty much spot on in my view.There is so much hate for the idea of an SUV, especially an Alfa one, but the reality is some of them do a pretty decent job of being a jack of all trades, and get surprisingly close to being a master of some.I moved from an Alfa Giulietta to a Skoda Yeti (4x4 170 bhp) as a practical car the Yeti is in a different class to the Giulietta, as a car to have fun in on the back road it is almost as good too, what it looses in not being being quite as stable, it gains in providing a better sight line for corners, with its higher driving position. Then you add in the other advantages, much more room for a dog, tow capacity which is genuinely useful, ground clearance to take it down unclassified tracks across the moors, four wheel drive to make that less of a worry.I do miss the style of the Alfa and if I'm being badge conscious I miss owning a modern everyday Alfa, so the Stelvio makes a lot of sense in my world. Mind you what I do have to consider Is the fact it will cost half as much again as the Skoda!. nickfrog said: Motormatt said: nickfrog said: Kitchski said: Edited by nickfrog on Tuesday 28th February 17:33 ","February 28, 2017"
Guvernator,"I'm not a fan of SUV's either but for the purposes of getting an average family from A to B they really are one of the best options due to stuff already stated above, well it's either that or an MPV! So all the scorn on PH, either the majority of PH'ers are rich bachelor singletons or powerfully built company directors who pack the kids off to boarding school or let the nanny kart the kids around so don't have to worry about the practicalities of moving kids around. ","February 28, 2017"
Evilex,"nickfrog said:The thought process is simple. They tend to be a better functional alternative for transport than traditional estates or saloons for many people. They're slightly shorter than an ""equivalent"" estate yet offer similar interior space ; they offer a higher driving position which is brilliant for visibility, touring, ease of access. They tend to have taller sidewalls and longer travel suspension which is a good combo for comfort.They are dynamically superb despite the high COG but won't quite match a lower car, which is no big deal as they're not track cars. They use a little more fuel which is offset by better residuals. No downsides IME. I am sure they are also bought for fashion but that shouldn't come into it objectively ; many buy them despite the image as they don't really care about what others think.Er... have you not just almost described a Fiat Multipla? nickfrog said: ","February 28, 2017"
ZX10R NIN,I hope this SUV helps Alfa Romeo to be able to build more cars like the 4C ,"February 28, 2017"
rtz62,"underphil said:TurboHatchback said:Woop, yet another ugly jacked up uncomfortable 4cyl diesel hatchback. I know they have to build one as the market gets what the market wants and it sounds like they've done the best job they could given the stupid requirements but why people want this sort of rubbish mystifies me.remind me which hatchback has been 'jacked up'?Are we talking about suspension or Class A controlled substances? Because to my mind the designers of the FIAT 500X Off-Road Look are clearly guilty of partaking of the latter....And regarding glitzy Range Rovers, the 'ladies' that I see swanning around in them around here obviously press the relevant options buttons to match their vajazzlry (is that the right word for 'lady-garden' adornments?).Sweaty indeed, but also perma-tanned and with fake designer label teeth too. Personally I believe that a Stelvio is actually ioccupying a social class that these elks thankfully fail to recognise or inhabit.... underphil said: TurboHatchback said: ","February 28, 2017"
jhonn,"Hhmmm.. this Alfa and the PH article demonstrate how far removed modern SUV's now are from their predecessors - not a mention of it's ability to handle off-road terrain or the features that facilitate that (ability to raise ride-height; low-box; enhanced traction-control; towing capability; wading depth; underbody protection, etc).Yes, yes - I know that it's now a 'lifestyle' vehicle. However, I see this as a further example of 'style over substance'; in my opinion it further tarnishes the image of similar looking vehicles bought to service specific utility needs.It's pretty though, I'll give it that. ","February 28, 2017"
Guvernator,"big_rob_sydney said:I recently read from someone on PH who works designing car parks, and he stated that there is a standard size parking space.Instead of thinking spaces are getting smaller, maybe you should stop buying vehicles the size of beached whales?Or maybe car park designers should take a note of the fact that ALL cars, not just SUV's have been getting steadily bigger over the last 3 decades and design them accordingly. The standard car park size hasn't changed in that period as it would mean less spaces and eat into revenue. My current car isn't an SUV, it's just a mid sized saloon but even I struggle to get out in car parks without going through Houdini like contortions to avoid bashing other peoples cars. Some people don't even bother, preferring to use my car as door stop. big_rob_sydney said: ","March 01, 2017"
