Name,Comment,Date
Workshy,Blimey once it’s in the uk it goes quick I can pick mine up next Wednesday 😃😃,"May 17, 2022"
Sim,Picking mine up Friday👍💥,"May 17, 2022"
mwcltd,I am getting eventually my first Q5. Could someone please tell me what the approximate lead time is from the Sao Paulo plant to the UK dealer.,"July 26, 2023"
Workshy,👍👍👍,"May 17, 2022"
mwcltd,"Hi Sim, bet you get little or no sleep before the end of the week.","May 17, 2022"
Sim,"Must agree it’s been a huge wait , don’t think there is a review anywhere that I haven’t read, hope it’s worth it","May 17, 2022"
mwcltd,I have had all flavours of Audi's since 1983. Every car was worth it.,"May 17, 2022"
Skiman,Hope all you guys picking up and waiting the arrival of their Q5’s enjoy the ownership. Have been fortunate to own several over the years and enjoyed everyone one of them. They have all been brilliant.,"May 17, 2022"
SQ5_NW,"Very much enjoying my SQ5 after a 9 month wait.Just been away to the coast and averaged an indicated 42 mpg on the way down and 42.8 mpg on the way back (approx 120 miles each way of motorway, dual carriage way and mostly A roads and not particularly economy focused).Car is very relaxing to drive and road and wind noise are well suppressed, but plenty of go when given the beans.","May 20, 2022"
K76,Ordered a Q5 Competition 55 on the 1st of November 2021 in Daytona grey thinking that 6 months would be plenty of time as my lease on current Audi was ending in May 2022. Was recently given a 41 build week from my dealer and will be lucky to get the car this year.,"May 20, 2022"
mwcltd,I have just received an update on my Q5 55 tfsi Competition ordered October 2021. It is still in Mexico waiting for some components. No idea when it will be shipped.,"May 20, 2022"
gw82,"After chasing the dealer again I was told yesterday it was at port of exit, released. I am assuming this is Emden, not Mexico and therefore at status 38. Progress but current car is due a service in 30 days so race against time to avoid unnecessary costs. For info I ordered mine in August.","May 23, 2022"
mwcltd,Thank you gw82 for the update. What flavour Q5 did you order? My understanding is that the car is shipped from Sao Paolo to Emden then on another ship to Teesside then Sheerness. My dealer tells me that from status 38 to handover is between 3 and 4 weeks. BTW due to my Q5 delays my dealer has offered to pay half the service cost.,"May 23, 2022"
gw82,"I’ve got a 55 tfsi e competition (is that the same as yours). The last time I ordered an Audi (non Q5) it went from Emden to Sheerness directly. Not sure if that’s changed.They’ve given me a great price for my current car and I’m trying to get them to get rid of the £1k deposit too. I can get a good price for a service as my brother used to work there and knows the manager well. Even so I’d like to avoid it!Good luck with yours, it’s frustrating. The only thing not driving me mad is that I love my current car and will miss it when it’s gone.","May 23, 2022"
mwcltd,"Snap. My Q3 went from Emden to Teesside as it is built in Gyor, Hungary. The Q5 is only built in Mexico. Audi consolidates all UK shipments in Emden. I was also given a good part exchange for my Q3 as my dealer tells me that demand exceeds supply for second hand Audi's. Seemingly new ones are difficult to get hold of.My Q3 is fantastic but I wanted something a bit bigger and hybrid. That left me with the Q5 and the Q3 hybrid is not quattro.The dealer should pay for the whole service as it has to be done before it is put on the forecourt.","May 23, 2022"
gw82,"I’ve got the S4 Avant which is actually more practical than the Q5 but I didn’t want the new version which is diesel. We have three kids so the Q7 was an option but a bit slow, bit more expensive and too big for the narrow residential streets where we live. I did briefly look at the RSQ3 but think it would have just been too small.","May 23, 2022"
Workshy,Just had a call from my dealer my car landed this morning 😃😃 I pick it up on Friday 👍👍,"May 24, 2022"
gw82,Nice! Which uk port did it come in to?,"May 24, 2022"
mwcltd,Please send me a photo. I have waited so long that I have forgotten what a Q5 looks like.,"May 24, 2022"
mwcltd,Not meaning to be negative but on the Q3 forum some new cars have been delivered with depopulated options. I suggest that you contact your dealer to make sure that the car you ordered is identical to the car that they have received.,"May 24, 2022"
Sim,"Picked mine up on Friday , lt came with two keys which I wasn’t expecting, also has the proper armrest,","May 24, 2022"
SQ5_NW,"The only thing missing from my SQ5 was wireless charger, other than that all standard equipment present, including matrix headlights which I think have been deleted from high end Q3's.","May 24, 2022"
Workshy,Sheerness,"May 24, 2022"
mwcltd,I am getting eventually my first Q5. Could someone please tell me what the approximate lead time is from the Sao Paulo plant to the UK dealer.,"July 26, 2023"
Workshy,I will post a photo up 👍👍,"May 24, 2022"
gw82,I’ve been monitoring boats into Sheerness but didn’t see one that arrived today or yesterday. I must have missed it but I hope mine was on it!,"May 24, 2022"
gw82,How many keys did you get out of interest?,"May 24, 2022"
SQ5_NW,Two.,"May 25, 2022"
gw82,For those awaiting cars at sheerness the Danube Highway is due in tomorrow. Appears to be late as hasn’t left yet but I’ll keep tracking it.,"May 25, 2022"
mwcltd,So that's what a Q5 looks like! Looks fantastic and very nice colour. I want one!,"May 25, 2022"
Workshy,😂😂 yours will get there just keep getting as many freebies from them as you can !,"May 25, 2022"
Bulla,Cracking car Workshy!!!,"May 25, 2022"
gw82,I like the wheels. From memory I didn’t have a choice of wheels on the 55 Competition.,"May 25, 2022"
gw82,Danube Highway is on the way to Sheerness. Due in 10.30 tonight.,"May 25, 2022"
Bulla,VAG also use Port of Tyne for the North and Scotland.,"May 25, 2022"
mwcltd,"Tyneside for the North of England/Scotland, Sheerness for the South. Everything is consolidated in Emden so the ship has all flavours of Audi's and other German manufacturers vehicles.","May 25, 2022"
gw82,I think Grimsby too for for Midlands.,"May 25, 2022"
Bulla,"Finally an update email from Audi 5 weeks from build completion!“Just to let you know, your new Q5 is carefully wrapped up, safe and sound on board our ship to the UK. We'll let you know when it has arrived.”This is the first “in transit” email I’ve received - not sure if they mean it’s on a boat from Mexico or Emden.","May 26, 2022"
gw82,That will mean from Emden to UK so hopefully not long now.,"May 26, 2022"
Bulla,Thanks for that! 😊,"May 26, 2022"
gw82,Which port is nearest the dealer?,"May 26, 2022"
Bulla,Port of Tyne for Scotland. City of Rotterdam arrived yesterday from Emden so if the emails are arriving late (as they do in my experience) that’s a possibility. 🤞,"May 26, 2022"
gw82,Yes that’s probably the one it was on.,"May 26, 2022"
mwcltd,I am getting eventually my first Q5. Could someone please tell me what the approximate lead time is from the Sao Paulo plant to the UK dealer.,"July 26, 2023"
gw82,"Meanwhile in Sheerness the Danube Highway has unloaded and another ship, the Parana is due in from Emden this evening.","May 26, 2022"
Workshy,Same email I got and two days after got one saying it had landed in uk and it was delivered to my dealer 7 days after 👍👍,"May 26, 2022"
Bulla,That’s excellent. Enjoy your new Q5 tomorrow!,"May 26, 2022"
Workshy,Thanks bulla I can’t wait !My daughter took delivery of her a3 saloon on Tuesday so we are a happy household !,"May 26, 2022"
gw82,Just had my first unprompted update from the dealer since I ordered in August. Car is at Sheerness and should be at the dealer in about a week.,"May 27, 2022"
Bulla,The long wait is almost over!👍,"May 27, 2022"
Bulla,Very nice car Workshy! Love the wheels and the colour😎,"May 27, 2022"
mwcltd,Looks seriously good. I considered that colour but she who must be obeyed wanted Navarra Blue.,"May 27, 2022"
Workshy,Absolutely loving this car !!!!!,"June 1, 2022"
Bulla,I’m not surprised! 😄What would you say are the features that most stand out to you?,"June 1, 2022"
Workshy,Just love the seats so comfy the b and o sound system is amazing and it’s a dream to driveYour going to love yours 👍👍,"June 1, 2022"
Bulla,Just off the phone with the dealer. My Q5 will be ready to collectearly next week!! 🍾🥂,"June 1, 2022"
Workshy,Nice one need to see some pics when you get it 👍👍👍,"June 1, 2022"
mwcltd,You lot are making me feel like Billy no mates. No movement yet on my Q5 hybrid.,"June 1, 2022"
K76,"I also ordered a Q55 TFSie (Nov 2021), dealer has given me a week 41 build.Do Audi build the car specs in batches?Also has anyone been given a loan car when waiting for delivery?","June 2, 2022"
Nemo,Hey guys - so we went to order a Q5 today earlier than we would to be fair due to lead times. They were quoting between Oct-Dec for factory order. Amazing how much is unavailable due to chip shortages etc however probably going to snap up an Edition 1 Sportback they’ve got.It’s also amazing how much more expensive these cars have gotSent from my iPhone using Tapatalk,"June 4, 2022"
mwcltd,"Hi Nemo, as a matter of interest what new configuration were you considering and was it petrol, diesel or hybrid?","June 4, 2022"
Nemo,"Hey mwcltd, it was and is the 45 TFSI petrol. Reading back on this is yours the hybrid that’s stuck?Sent from my iPhone using Tapatalk","June 4, 2022"
mwcltd,I am getting eventually my first Q5. Could someone please tell me what the approximate lead time is from the Sao Paulo plant to the UK dealer.,"July 26, 2023"
mwcltd,"Yes, it is. The model I ordered was the Q5 55 tfsi e Competition.","June 5, 2022"
Bulla,What does the Competition designation consist of?,"June 5, 2022"
mwcltd,From the current Audi Q5 configurator it is the same as the Edition 1 but it is only used for hybrid variants.,"June 5, 2022"
Nemo,Tell you what’s annoying me now - all this talk of tax/VAT cuts. Should’ve gone for a factory build and just waited and waited.Sent from my iPhone using Tapatalk,"June 8, 2022"
mwcltd,Looks seriously good. Mine will be that colour when it eventually arrives after a wait of 8 months.,"June 9, 2022"
missile,Nice,"June 9, 2022"
Workshy,Very nice 👍👍👍,"June 9, 2022"
K76,How long have you all been waiting for a factory build?I am currently at 8 months with no sign of delivery for a Q5 Competition 55 TFSie.,"June 10, 2022"
mwcltd,"Hi K76, I am in the same boat as you. I ordered the same car 20th October 2021. About 2 weeks ago my dealer contacted Audi Customer Support and found out that it had been built less a few components. Currently Audi estimates that it will be shipped from Mexico sometime in August this year.","June 10, 2022"
Nemo,Picked the car up today - tried to post a pic in new thread but not letting me for some reason.The MMI bits have changed a fair bit from the previous Audi but have to say behind the BMW iDrive (on first impressions…that could obviously change)Sent from my iPhone using Tapatalk,"June 11, 2022"
mwcltd,Don't hold your breath but I have received an email today to state that my Q5 is being shipped. With all the waiting Audi has made a happy man very old.,"June 13, 2022"
Bulla,At last some good news!Hopefully won't be too long now.I'm loving Navarra Blue. Such a deep colour and looks tremendous when the sun hits it.,"June 13, 2022"
Bulla,I received the “Our work here is done” email on 21 April and picked my Q5 up last week - so 7 weeks after the build was completed.,"June 13, 2022"
SVA,"Serious question, how do you guys get those updates via email? Getting info from my dealer is like squeezing water from a stone.","June 14, 2022"
Bulla,"In the U.K., Audi U.K. send a few standard (automated?) emails at key points in the order process. For example, build complete, in transit and arrived in the U.K. They don’t come from the local dealer.","June 14, 2022"
Workshy,Other than the colour how are you liking the car ??,"June 14, 2022"
Workshy,"Bulla said:It’s outstanding! A real step up from the VW Tiguan in refinement. Much quieter and smoother and a real quality feel all round. It’s such a pleasure to drive. With getting on for twice the horsepower, it feels much quicker off the mark already which will improve once properly run in.Only been for short drives so far but it feels very comfortable and will be well suited to longer trips, particularly with the adaptive cruise control.The MMI and virtual cockpit are a great size and high definition with good customisation options. The higher location of the MMI makes such an improvement to the screens usability.Very pleased with the Q5 and looking forward to going on some longer trips! 😁Click to expand...We took a trip to Cornwall from London at the weekend and had no aches when we got there and used less than half a tank each way 👍👍","June 14, 2022"
rifleman,"""Flexible"" was much cheaper for me - I do about £8K per year.","June 21, 2022"
mwcltd,I am getting eventually my first Q5. Could someone please tell me what the approximate lead time is from the Sao Paulo plant to the UK dealer.,"July 26, 2023"
missile,Welcome to our forum,"June 22, 2022"
mwcltd,Welcome to the forum. I ordered my 55 tfsi e Competition on the 20th October 2021. I heard nothing for about 6 months then it was stuck at stage 20. About 10 days ago I received an email from Audi UK to say that the car was fully built and tested and being put on a ship to Emden then on to another ship to the UK. From leaving the Sao Paolo factory it can take up to 8 weeks for the car to be handed over to the owner. At this point in time I should get the Q5 at the beginning of August.,"June 22, 2022"
Nujjy,"Thanks, that’s really helpful. I have heard nothing for about 7 months now (ordered in November 2021).I’ll give the dealer a call to request the order number and ask Audi UK for a more detailed progress update.If I managed to get the car a month or so after you, I’d be very happy but not sure if that’ll be the case!","June 22, 2022"
mwcltd,"Your dealer is only given basic tools to find the cars status. I ended up getting my order number, emailing Audi UK customer support then a day later I got a far more detailed status.","June 22, 2022"
pauly69,"Similar here, ordered a Vorsprung Competition last Nov - so far zero progressGood to see some hybrids are coming through; I suspect Vorsprung spec = more susceptible to chip related delays.","June 22, 2022"
K76,"Nujjy said:Hi all,I’m new to this forum and can’t tell you how much I’ve been looking for fellow Q5 orderers in the UK.I ordered a Competition 55 TFSIe in Nov 2021 and had started to think that the order was never going to arrive, given that they’ve discontinued that model now.MWCltd - has your car arrived now? What was your lead time from order to delivery?My build status is still at 00. I was hoping to at least have been allocated a build week by now!Click to expand...Nujjy said:Hi all,I’m new to this forum and can’t tell you how much I’ve been looking for fellow Q5 orderers in the UK.I ordered a Competition 55 TFSIe in Nov 2021 and had started to think that the order was never going to arrive, given that they’ve discontinued that model now.MWCltd - has your car arrived now? What was your lead time from order to delivery?My build status is still at 00. I was hoping to at least have been allocated a build week by now!Click to expand...I also ordered the same car in November 2021, was given an unconfirmed build week 41 a few weeks ago by the dealership. Asked for update from the dealership this week and was told the car did not have a confirmed build week. Following this I emailed Audi and was told that the car has an unconfirmed week 37 build and they will be able to update in a couple of weeks.","June 22, 2022"
Nujjy,"Thanks K76, that's interesting (and promising!).Out of interest, did you email the standard email Audi UK address (customer.services@audi.co.uk)?I tried calling them today and they were incredibly unhelpful so hopefully I'll get a better response via email.","June 22, 2022"
Bulla,I emailed them a couple of months ago when my car was on order and they just told me to speak to my dealer. 🙄,"June 22, 2022"
pauly69,"Me too, they are useless. I suspect mwcltd's +ve response was because the car was already well into the build phase.","June 23, 2022"
mwcltd,"I don't know what factors enabled me to get a good result. I got my dealer involved and they helped. I have had Audi's for 39 years. Yes, the Q5 was built but waiting for a few components. Audi UK customer support are worse than useless. as they tow the party line and are totally incapable of thinking for themselves or establishing a relationship with the customer.","June 23, 2022"
K76,I emailed the customer service email address. Told them I didn’t want passed back to the dealer. They have told me to get back in touch in a couple of weeks which is positive and is more than I have been getting from my dealership.,"June 24, 2022"
Nujjy,"Well, as expected, I got an utterly useless reply from Audi UK, asking me to speak to my dealer for any updates on my car.I then asked if they had an idea of a typical lead time for a Q5/Q5 TFSIe and whether 12 months from my order date was still realistic but yet again got the same response about speaking to the dealer!","June 30, 2022"
Bulla,,"June 30, 2022"
pauly69,Welcome to group therapy,"June 30, 2022"
mwcltd,Its on a ship to Emden. Current estimate for handover is mid August. The gestation period for my Q5 will be 10 months. I have almost forgotten what colour I ordered.,"June 30, 2022"
SQ5_NW,"Will you try and wait to Sept 1st for 72 plate or have you a private plate to put on it?Also, if you're taking out a PCP deal (and not paying it straight off) what has dealer said about the finance rate?","July 1, 2022"
mwcltd,I have had a private plate for 38 years so I am not concerned when it is registered.I have always used PCP and traded in my existing Audi. The dealer has agreed in writing that the equity on my current Q3 will not reduce from the valuation in October 2021 but I have yet to negotiate the finance rate on the Q5.,"July 1, 2022"
Workshy,It’s good to hear things are finally happening for you 👍👍,"July 8, 2022"
mwcltd,Wakefield Audi have been very good. I was concerned that in manufacturing they might have reduced some functionality due to component shortage. They have checked with production and I am getting a full fat version. To double check before registration we are going to audit the Q5 before it is registered to me and taxed in my name.,"July 9, 2022"
mwcltd,I am getting eventually my first Q5. Could someone please tell me what the approximate lead time is from the Sao Paulo plant to the UK dealer.,"July 26, 2023"
SQ5_NW,The only feature mine missed out on was wireless charging in the centre console. A slight annoyance but not a deal breaker.,"July 11, 2022"
missile,You can retrofit that. Cheaper and IMHO better than Audi OEM. Easiest DIY upgrade I have ever done,"July 11, 2022"
mwcltd,I won't have long to wait before I find out if anything is missing.,"July 11, 2022"
mwcltd,I have received an email from Audi to say that my Q5 is wrapped up and on a ship to the UK. If I get it next month it will be 10 months from order placement at Wakefield Audi.,"July 22, 2022"
Nujjy,"This is great news! I’m sure the 10-month wait will be worth it.Still getting 00 build status on my Nov 2021 order. Looks like a 10-month wait is out of the question for me. If I even get the car this year, I’ll be surprised!","July 22, 2022"
Bulla,Great news! I picked my Q5 up 14 days after receiving that email 😊,"July 22, 2022"
mattbrx,"Ordered my Q5 (My first!) on 11th April 22. Initial expected delivery date on the order form is 30 September..... I've read elsewhere that I can check the status of my order online, but can't seem to find out where - can anyone help?","July 22, 2022"
Bulla,Unfortunately the online updates of orders no longer exist. All you will get are a couple of emails at key stages from Audi U.K. For example build complete or on a ship to the U.K. Your dealer can give you a status from the system but it’s a pretty broad brush answer. Mine took 18 weeks from February to June this year but added options or specification can vary the lead time.,"July 22, 2022"
mattbrx,"Thanks - I feared that was likely the case, but thanks for clearing it up. I've had nothing from the dealer yet, so I'll have to sit tight","July 22, 2022"
Bulla,What spec have you ordered?,"July 22, 2022"
mattbrx,"40 TDi S Line in District Green. Standard spec apart from 20"" wheels, not the 19""s","July 22, 2022"
Bulla,Very nice. They’re great cars.,"July 22, 2022"
SQ5_NW,"For those of you that are shortly to receive your cars, if you are taking out a PCP deal, what interest are you being charged?I ordered when the rate was 2.9% (July 2021), but when it arrived they wanted to charge me the 6.3% current at the time (April this year).After a bit of a standoff I actually signed up to 6.3% but the dealer reduced the price of the car so that my monthly payments and final price were the same as on 2.9%.Worth having a 'frank' discussion with your dealer if you are likely to be in a similar position.","July 22, 2022"
mwcltd,What a coincidence. I am about to receive my Q5 55 tfsi e in about 2 weeks. I am purchasing on PCP and I ordered the car in October 2021. My dealer has already offered further discount to make the monthly payments identical. I don't know if it helped but I have purchased Audi's from this dealer for the last 22 years.,"July 22, 2022"
Nujjy,"@mwcltd- what was the lead time between build date and delivery date?For the first time in 8 months, the status of my order has changed to an ‘estimated’ build date in mid-October.My dealer expects it to take around 4 months before it’ll then be delivered in the UK.I’m definitely glad to see the status updated but it implies a big difference in delivery timelines, considering I only ordered a month afterwards.","July 25, 2022"
mwcltd,The lead time between the actual build date and sailing from Mexico was 6 weeks. The main reason for this was component shortages. My estimated build date was initially week 4 2022. This was then confirmed to week 22 2022. The time taken from Mexico to Germany was just under 4 weeks. I should get the Q5 in under 2 weeks.,"July 25, 2022"
Nujjy,"Thanks, that’s really helpful. Hopefully I’ll get my Q5 before the year is out.Also 2 weeks is really soon, you must be excited!It’s been a long wait but it’ll be worth it.","July 25, 2022"
mwcltd,Did you order a special configuration or one with a sunroof?,"July 26, 2022"
mwcltd,I am getting eventually my first Q5. Could someone please tell me what the approximate lead time is from the Sao Paulo plant to the UK dealer.,"July 26, 2023"
nilsmi,It's indeed the platinum package with a sunroof and the adaptive cruise etc. However back in September (after first delay) those options were not listed as restrictive options (only the trailer hitch which I removed from the configuration to be replaced by a aftermarket one).,"July 26, 2022"
mwcltd,"In the UK over the last 2 years the sunroof has been a stop/start option. One of the reasons that the Vorsprung model was removed from the UK price list was the sunroof. Adaptive cruise was never a showstopper but it did delay certain Q5's. In the UK there isn't now a user Audi car tracker. However, your dealer or the local Audi sales office have access to the Audi sales computer where, given your Audi order number, the status can be obtained for your car. Over the last 2 years configuring an Audi has been like playing whack-a-mole.","July 26, 2022"
missile,,"July 26, 2022"
Midomylo,"Hello,I have also ordered an Audi Q5 TFSIe in Belgium Sep. 2021 with estimated time of delivery end of November 2022.At this very moment my dealer told me he could not see a production date in the system as they are about to schedule production to model year 2023.Main reason of the long lead time should be the Panoramic Roof.Who knows by the end of this year or start of 2023.... hopefully it's worth the long waiting timeGrtz","July 27, 2022"
mwcltd,Wakefield Audi have just informed me that the Q5 is on a car transporter to the dealer. The 10 month wait is almost over.,"July 28, 2022"
Bulla,You deserve a medal for patience! Enjoy the collection experience and getting hands on with your new Q5! 😎,"July 28, 2022"
mattbrx,That's great news!!! Great patience - can't wait to see some pics,"July 28, 2022"
Pganders,"Excellent, looking forward to your initial impressions as, if I remember correctly, you are coming also from a Q3 like myself. Mine is the lower powered 50 tfsie but still well pleased with it 😀.","July 28, 2022"
Nujjy,"This is great news, mwcltd!Do you know if the spec of the car matches exactly to what you’ve ordered?I’ve been reading that the wireless charger may be back, even though it wasn’t available at the time of order.","July 29, 2022"
mwcltd,Thank you all for your support. I am going to Wakefield Audi on Monday to confirm the specification and have the Snooper cable remove from the Q3. If all is okay then I collect the Q5 on Thursday afternoon. Once I have checked on the supplied specification then I will report back.,"July 29, 2022"
nilsmi,"Midomylo said:Hello,I have also ordered an Audi Q5 TFSIe in Belgium Sep. 2021 with estimated time of delivery end of November 2022.At this very moment my dealer told me he could not see a production date in the system as they are about to schedule production to model year 2023.Main reason of the long lead time should be the Panoramic Roof.Who knows by the end of this year or start of 2023.... hopefully it's worth the long waiting timeGrtzClick to expand...Hi,I spoke to my dealer this weekend and there is no issue with the panoramic roof as they double checked this matter. The main issue is the hybrid system (and more specifically shortage on the battery supply). The current expected building week for the car is January-23 but still not confirmed.BestNils","August 2, 2022"
mwcltd,I went to inspect my new Q5 hybrid yesterday and the only item missing was the wireless charging mat which I can't use and don't care about. My sales person told me that on Q5's there were problems a year ago but these have gone with deliveries in the last 6 months. What she did say was that the big problems are with the Q3 with all sorts of functionality being removed or replaced. After checking there are no Q5 hybrid battery supply problems but there are with pure EV's. Don't be put off by the estimated build week. As it gets closer they will allocate an allocated build week which could be earlier.,"August 2, 2022"
Nujjy,Great news and glad the spec matches what you ordered!,"August 2, 2022"
