Name,Comment,Date
Wooda80,"Pros: Better quality ( in terms of feel ), better driving, more stylish, more prestigious car. All subjective and debateable of course.Cons: It WILL cost you more in maintenance over the next few years than a nearly new car. How much more - impossible to say but £0-2000 more would be a reasonable range.If you really fancy the Audi and you are prepared to stand the risk of additional maintenance costs then go for it. If you look at the Audi and your personal opinion is that you can't tell Stork from butter, or if you don't think it's worth the risk of additional running costs then stick with a nearly-new. ","February 03, 2018"
Deerfoot,"OK, in that case you need to work out if selling a 5/6 year old Q5 with 110/130,000 miles will be easier than shifting a Tucson etc...Personally I'd go with the nearly new (in warranty) option. ","February 03, 2018"
TheNSA,This thread is pretty much validating my own thoughts.It comes with a 3 year dealer warranty as well btw.I’m going out tomorrow to test drive it alongside new / nearly new Kia’s and Hyundai’s. We shall see. ,"February 03, 2018"
Deerfoot,"TheNSA said:It comes with a 3 year dealer warranty as well btw.The 82,000 mile Q5? TheNSA said: ","February 03, 2018"
Wooda80,"The warranty will cover parts which fail but not parts that wear out.Parts that wear out will include brake discs and pads, clutch plate, suspension bushes, steering components etc. The Q5 will surely do another 82000 again, but will need repair and and maintenance to get there. ","February 03, 2018"
TheNSA,"Ok that kind of advice has sold me against the Q5. This is the st they don’t tell you about dealer warranties.The branch has a nice, black, mid-upper range 17 plate Tucson that will cost me less than I’m paying just now.Think i’ll put my sensible pants on and take that option. ","February 03, 2018"
Sir Bagalot,"Wooda80 said:The warranty will cover parts which fail but not parts that wear out.Parts that wear out will include brake discs and pads, clutch plate, suspension bushes, steering components etc. The Q5 will surely do another 82000 again, but will need repair and and maintenance to get there.And a new car warranty pretty much covers the same.OP, go test drive them and then come back and tell us what you think Wooda80 said: ","February 03, 2018"
Trevor555,"Sir Bagalot said:Wooda80 said:The warranty will cover parts which fail but not parts that wear out.Parts that wear out will include brake discs and pads, clutch plate, suspension bushes, steering components etc. The Q5 will surely do another 82000 again, but will need repair and and maintenance to get there.And a new car warranty pretty much covers the same.A new car warranty will cover oil leaks/unusual noises, a used car warranty wont, there are quite a few differences. Sir Bagalot said: Wooda80 said: ","February 03, 2018"
Wooda80,"Trevor555 said:Sir Bagalot said:Wooda80 said:The warranty will cover parts which fail but not parts that wear out.Parts that wear out will include brake discs and pads, clutch plate, suspension bushes, steering components etc. The Q5 will surely do another 82000 again, but will need repair and and maintenance to get there.And a new car warranty pretty much covers the same.A new car warranty will cover oil leaks/unusual noises, a used car warranty wont, there are quite a few differences.Agree with all of the above. But an 82k car will likely have more parts wear out over the next 3 years that a nearly new one.I'm not against the Audi, for some people it will be the right choice, but it depends what is right for the OP. He needs to buy the car that he wants, not the one that someone else wants him to buy. Trevor555 said: Sir Bagalot said: Wooda80 said: ","February 03, 2018"
steve-5snwi,"Go for the newer car, i wouldn't put any money on the Q5 being reliable ","February 03, 2018"
Yipper,Audi Q5 has terrible reliability and is expensive to repair. You'd have to be a masochist to buy an 82k-miler.http://www.reliabilityindex.com/reliability/search... ,"February 03, 2018"
Wooda80,"Yipper said:Audi Q5 has terrible reliability and is expensive to repair. You'd have to be a masochist to buy an 82k-miler.http://www.reliabilityindex.com/reliability/search...Interesting that. At the top there's a slider that shows ""Warranty Direct Rating = Poor"" and a bit further down another slider showing ""User Reliability Rating = Good"" So which is it? Yipper said: ","February 03, 2018"
colinrob,"Personally I would go for the Q5, I borrowed a Hyundai SUV to drive to Austria as wife was concerned the 540 wouldn’t get there and back, it made me realise that I could live with an SUV, I bought one second hand, with only 22,000 miles on it SQ5 driven it 13,000 miles had one service £240 an MOT and one new tyre as it had a nail in it and couldn’t be repaired.The Audi is definitely a nicer place to be than the Hyundai.As far as warranty’s go new car warranties don’t cover discs and pads and doing 45,000 miles you will probably need to replace in most new cars, as for clutch aren’t all the 3.0 Q5’s autoObviously it is worth factoring fuel the SQ5 will do 40 mpg on a run, but the average for the 35,000 miles it has done is 32.4 perhaps the Q5 will be better it all depends how you drive ","February 04, 2018"
fourstardan,"Is it manual or stronic box?That is high mileage for a three year old car, servicing will cost you a lot. ","February 04, 2018"
Big GT,"The car buying public in general have an unhealthy fixation with Mileage.82K is not high mileage!! Its higher than average.You need to consider resale, it will be harder to shift the Q5 in the future due to the above.As others have said maintenance most likely will be higher as major service (belts, etc ) will need replacing soon.But if it well maintained then the Q5 will go on 2/3 times that.However you have to weight up the costs.Drive the cars, budget in the repayments / potential service costs then see what you believe is the best value for money.Personally I would a Skoda Kodiaq as the lease / Finance deals on these are very good ATM ","February 04, 2018"
RammyMP,"colinrob said:Personally I would go for the Q5, I borrowed a Hyundai SUV to drive to Austria as wife was concerned the 540 wouldn’t get there and back, it made me realise that I could live with an SUV, I bought one second hand, with only 22,000 miles on it SQ5 driven it 13,000 miles had one service £240 an MOT and one new tyre as it had a nail in it and couldn’t be repaired.The Audi is definitely a nicer place to be than the Hyundai.As far as warranty’s go new car warranties don’t cover discs and pads and doing 45,000 miles you will probably need to replace in most new cars, as for clutch aren’t all the 3.0 Q5’s autoObviously it is worth factoring fuel the SQ5 will do 40 mpg on a run, but the average for the 35,000 miles it has done is 32.4 perhaps the Q5 will be better it all depends how you driveI’d agree, I also drove to Austria in a mate’s wife’s Santa Fe, I didn’t enjoy the experience! It was a newish car and didn’t have DAB radio which surprised me.Edited by RammyMP on Sunday 4th February 16:21 colinrob said: Edited by RammyMP on Sunday 4th February 16:21 ","February 04, 2018"
steve-5snwi,"Given its not the SQ5 but the Sline and more than likely the 2.0 TDi ..... the engine is underpowered for the weight of the car the clutches are not the strongest, they get abused by people who use them as school run cars, it will be due a cambelt soon.... the V6 Q5 is much nicer although its the same cabin which doesn't wear well. ","February 04, 2018"
Shiv_P,What is your budget? ,"February 04, 2018"
TheNSA,"What’s my budget? Odd question are you about to pitch me lol. About £350 to £400 a month is what I’m looking to pay with a deposit of about £800.Thanks for all the comments on here. I’ve tested both and I’m going with “a” Tucson. Probably not the one I drove today as it is the SE Nav. I’m going to hold out for the sports or premium SE spec.Someone on here said “can’t tell stork from butter” and to be honest I feel like these days a lot of the premium brands (BMW, Audi etc) are ahead only in name. To me the interior comforts and the quality of drive on a top of the range Hyundai, Kia, Ford, Mitsubishi, Toyota etc are comparable to their premium counterparts. Well at least to a regular joe like me. I do definitely like the finer things in life but I’m not seeing / feeling the difference between these cars as much anymore.Someone on here mentioned Skoda Kodiak. I’m going to check that out as it looks lovely. ","February 04, 2018"
Yipper,"Wooda80 said:Yipper said:Audi Q5 has terrible reliability and is expensive to repair. You'd have to be a masochist to buy an 82k-miler.http://www.reliabilityindex.com/reliability/search...Interesting that. At the top there's a slider that shows ""Warranty Direct Rating = Poor"" and a bit further down another slider showing ""User Reliability Rating = Good"" So which is it?The Warranty Direct Rating is likely to be the most accurate, as the company quantifies its ratings by calculating ""frequency x cost"".The User Rating is likely to be biased. Owners always overstate how reliable their own cars are, to self-confirm they made the right decision. It's like on the Porsche forums, where everyone says their cars are bulletproof, except the dodgy engines, electrical gremlins and suspension issues. Wooda80 said: Yipper said: ","February 04, 2018"
pincher,"Friend of mine (who has had some pretty nice cars in his time) stopped by the Hyundai pop-up showroom in Westfield Stratford the other day and came out fairly impressed. Said the quality is up there with VW, but not quite Audi or BMW though. Described it as astonishingly good and he’s quite a fussy Mech Eng ","February 04, 2018"
RammyMP,"TheNSA said:What’s my budget? Odd question are you about to pitch me lol. About £350 to £400 a month is what I’m looking to pay with a deposit of about £800.Thanks for all the comments on here. I’ve tested both and I’m going with “a” Tucson. Probably not the one I drove today as it is the SE Nav. I’m going to hold out for the sports or premium SE spec.Someone on here said “can’t tell stork from butter” and to be honest I feel like these days a lot of the premium brands (BMW, Audi etc) are ahead only in name. To me the interior comforts and the quality of drive on a top of the range Hyundai, Kia, Ford, Mitsubishi, Toyota etc are comparable to their premium counterparts. Well at least to a regular joe like me. I do definitely like the finer things in life but I’m not seeing / feeling the difference between these cars as much anymore.Someone on here mentioned Skoda Kodiak. I’m going to check that out as it looks lovely.I know what you are saying but a chap I regularly get a lift from has a Hyundai IX35, it is abysmal. He hates it and can’t wait to get rid of it. He had an Avensis before the Hyundai and he is of the opinion that Toyota is streets ahead of the Hyundai. TheNSA said: ","February 04, 2018"
Shiv_P,"TheNSA said:What’s my budget? Odd question are you about to pitch me lol. About £350 to £400 a month is what I’m looking to pay with a deposit of about £800.Thanks for all the comments on here. I’ve tested both and I’m going with “a” Tucson. Probably not the one I drove today as it is the SE Nav. I’m going to hold out for the sports or premium SE spec.Someone on here said “can’t tell stork from butter” and to be honest I feel like these days a lot of the premium brands (BMW, Audi etc) are ahead only in name. To me the interior comforts and the quality of drive on a top of the range Hyundai, Kia, Ford, Mitsubishi, Toyota etc are comparable to their premium counterparts. Well at least to a regular joe like me. I do definitely like the finer things in life but I’m not seeing / feeling the difference between these cars as much anymore.Someone on here mentioned Skoda Kodiak. I’m going to check that out as it looks lovely.Kodiaq is nice, also maybe look at the Tiguan - my mum has one and it's very nice. It was either a new Tiguan or a used Q5 and I convinced her to go to the tiguan for the much much better spec and imo more modern cabinNot sure about whether it will fit into budget however might be slightly over? But worth checking out TheNSA said: ","February 04, 2018"
Gojira,"Yipper said:Wooda80 said:Yipper said:Audi Q5 has terrible reliability and is expensive to repair. You'd have to be a masochist to buy an 82k-miler.http://www.reliabilityindex.com/reliability/search...Interesting that. At the top there's a slider that shows ""Warranty Direct Rating = Poor"" and a bit further down another slider showing ""User Reliability Rating = Good"" So which is it?The Warranty Direct Rating is likely to be the most accurate, as the company quantifies its ratings by calculating ""frequency x cost"".The User Rating is likely to be biased. Owners always overstate how reliable their own cars are, to self-confirm they made the right decision. It's like on the Porsche forums, where everyone says their cars are bulletproof, except the dodgy engines, electrical gremlins and suspension issues.I'm not at all sure I agree with you on the self-selection bias...Oh wait, it's Yipper posting that, isn't itBut in my experience of the world, people are -much- more likely to complain than praise Yipper said: Wooda80 said: Yipper said: ","February 04, 2018"
TheNSA,I should probably mention my main feature that I’m after is a large boot. The kadjar is a good size so don’t want anything smaller than that.I am defo going to check out the Kodiak and will add the Tiguan to the list. ,"February 04, 2018"
raining_sulphur,"I know they’re rather similar, but have you considered the new Renault Koleos? We have a Kadjar, and are so tempted to chop it in for one. They’re lovely. ","February 04, 2018"
fourstardan,"Wont get much boot on the SUVs.As for mileage, that to me means its due service intervals quicker....not about how reliable it is and bits falling off. ","February 04, 2018"
TheNSA,"raining_sulphur said:I know they’re rather similar, but have you considered the new Renault Koleos? We have a Kadjar, and are so tempted to chop it in for one. They’re lovely.Yeah I really really like the koleos, however it’s only s tiny bit bigger and I feel I’ve done my time with Renault. I’m a tech geek and the Rlink2 in the kadjar is absolutely woeful. raining_sulphur said: ","February 04, 2018"
raining_sulphur,"TheNSA said:Yeah I really really like the koleos, however it’s only s tiny bit bigger and I feel I’ve done my time with Renault. I’m a tech geek and the Rlink2 in the kadjar is absolutely woeful.Couldn’t agree more with the rlink2. Wife is eyeing up the koleos but I keep trying to sway her to another manufacturer rather than swapping for a near same car. The Santa Fe are a good shout, maybe stretch to a F Pace in a few years instead haha. TheNSA said: ","February 04, 2018"
Shiv_P,"TheNSA said:I should probably mention my main feature that I’m after is a large boot. The kadjar is a good size so don’t want anything smaller than that.I am defo going to check out the Kodiak and will add the Tiguan to the list.If your budget is around £27-28k ish (on PCP with dealer contribution) that should get SEL which has- active info display (audi virtual cockpit copy)- android auto/apple carplay- 8"" discover nav- pan sunroof- heated front seats- tri zone climate- adaptive cruise and lane assist- front and rear full LED lights with dynamic light assist (similar to audi matrix, creates a shadow at night time to stop blinding other cars etc)- heated folding mirrors- 19"" alloys- front/rear parking sensors+ all the usual stuff etcI think the Kodiaq is available with most of this as well and it is a little better value but a couple of things it doesn't have like active info display etcWhen my mum ordered she got SEL with the 1.4TSI DSG (2 wheel drive only, not looking for a range rover replacement ) with leather (I wouldn't have got that but women), rear camera and power tailgateEdited by Shiv_P on Monday 5th February 00:14 TheNSA said: Edited by Shiv_P on Monday 5th February 00:14 ","February 05, 2018"
TheNSA,Thanks to all who helped in this thread. I'm now driving a nice 17 plate Tucson. However... all is not well lol. About to start another thread asking a question. ,"February 19, 2018"
900sAds,"Hi All,I am looking at Q5's to replace my wife's MK5 Golf GTI.As there are limitations with dealers being open at the moment and lot of them requesting deposits, and no contact purchase etc, it' seems it will be difficult to get to drive a Q5 with both engines to compare (2.0T or 3.2). We are not planning to buy new, so it will be unlikely that a local non Audi dealer would have both engines available to test drive. We will test drive before committing to a purchase, however, as you can appreciate, I want to limit contact and I don't want to waste anyone's time either.I was wondering if anyone had any opinions on what what engine suits the Q5 best? There are not many 3.2's around, so is it worth waiting for one with the right spec to come up? or is the 2.0 sufficient?Thanks,Ads. ","January 26, 2021"
Ranger 6,IMHO SUVs are always better with a torquey motor. They're certainly not sports cars so a wafty engine is preferable. ,"January 26, 2021"
ZX10R NIN,The 3.2 is the sweeter engine & suited to the the Q5. ,"January 26, 2021"
900sAds,Looks like the 3.2 gets the most votes then. Thanks.I'll keep an eye out as three are only 3 in budget on AT. Plus I need to sell our car first. ,"January 26, 2021"
Hfs1889,"I have a 2019 Q5 Quattro with the 45 TFSI (245 BHP) engine and don’t mind it. I drive to work and back on speed restricted roads and sometimes jump on the motorway for a junction or 2 for change of scenery. I also have access to and frequent use of (once a week to work and back) a 2017 SQ5 (petrol).It’s not rocket science to guess which I prefer but if you aren’t going to be able to thrash it around then the 2 litre is fine. It’s very light and easy to handle, it just whines a bit when I accelerate compared to the burble of the SQ5. I wouldn’t want to pull a caravan in mine though, you’d need the 3L for that.My wife has a 2017 Disco 5 3L diesel and I actually prefer the drive in mine to hers as it’s much less prone to roll, but hers is a nicer place to sit and a better driving position. ","January 26, 2021"
Pistonheader101,"2.0T is actually a great engine and suits the Q5 well. With a remap it’s the same power, if not slightly faster than the 3.2. Doesn’t sound as nice however ","January 26, 2021"
ZX10R NIN,"Hfs1889 said:I have a 2019 Q5 Quattro with the 45 TFSI (245 BHP) engine and don’t mind it. I drive to work and back on speed restricted roads and sometimes jump on the motorway for a junction or 2 for change of scenery. I also have access to and frequent use of (once a week to work and back) a 2017 SQ5 (petrol).It’s not rocket science to guess which I prefer but if you aren’t going to be able to thrash it around then the 2 litre is fine. It’s very light and easy to handle, it just whines a bit when I accelerate compared to the burble of the SQ5. I wouldn’t want to pull a caravan in mine though, you’d need the 3L for that.My wife has a 2017 Disco 5 3L diesel and I actually prefer the drive in mine to hers as it’s much less prone to roll, but hers is a nicer place to sit and a better driving position.I think the OP will be looking at the older 208 model. Hfs1889 said: ","January 27, 2021"
900sAds,"Hi,Thanks for all your comments. For clarification, yes, I will be looking at the first gen model with a budget up to around £18k, which sadly rules out the SQ5.The car will be used as a family car, carrying bikes (will need to fit a tow bar) and for camping maybe twice a year (may need a roof box as camping with an A6 Avant has been challenging due to the size of the air tent). ","January 27, 2021"
